payment_id,customer_id,benchmark_case,payment_amount_usd,matched_invoice_ids,applied_amount_usd,residual_amount_usd,status,match_method,confidence,exception_code,reason,is_duplicate_record
SAP-P006-03,SAP-C006,OVERPAYMENT,3767.75,,0.0,3767.75,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P006-06,SAP-C006,MISSING_REMITTANCE,4700.74,,0.0,4700.74,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P006-07,SAP-C006,CURRENCY_TOLERANCE,5136.54,,0.0,5136.54,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P007-01,SAP-C007,EXACT,3207.51,SAP-I007-01,3207.51,0.0,AUTO_MATCHED,EXACT_REFERENCE_AMOUNT,1.0,,"Exact invoice reference, currency, and amount",False
SAP-P008-04,SAP-C008,ONE_PAYMENT_MULTI_INVOICE,8249.68,,0.0,8249.68,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P010-06,SAP-C010,MISSING_REMITTANCE,5186.78,,0.0,5186.78,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P012-04,SAP-C012,ONE_PAYMENT_MULTI_INVOICE,9705.6,,0.0,9705.6,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P012-09,SAP-C012,UNMATCHED_CASH,5066.73,,0.0,5066.73,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P014-02,SAP-C014,PARTIAL,2766.58,,0.0,2766.58,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P015-08,SAP-C015,SHORT_PAY_DEDUCTION,5821.47,,0.0,5821.47,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P015-09,SAP-C015,UNMATCHED_CASH,4995.97,,0.0,4995.97,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P016-02,SAP-C016,PARTIAL,2811.98,,0.0,2811.98,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P018-05A,SAP-C018,MULTI_PAYMENT_ONE_INVOICE,2702.76,,0.0,2702.76,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P018-09,SAP-C018,UNMATCHED_CASH,5433.17,,0.0,5433.17,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P001-02,NET-C001,PARTIAL,1592.35,,0.0,1592.35,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P002-04,NET-C002,ONE_PAYMENT_MULTI_INVOICE,6686.02,,0.0,6686.02,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P003-05A,NET-C003,MULTI_PAYMENT_ONE_INVOICE,1839.58,,0.0,1839.58,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P004-04,NET-C004,ONE_PAYMENT_MULTI_INVOICE,7041.38,,0.0,7041.38,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P005-06,NET-C005,MISSING_REMITTANCE,3987.44,,0.0,3987.44,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P009-02,NET-C009,PARTIAL,2329.64,,0.0,2329.64,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P009-04,NET-C009,ONE_PAYMENT_MULTI_INVOICE,8686.09,,0.0,8686.09,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P015-07,NET-C015,CURRENCY_TOLERANCE,6485.86,,0.0,6485.86,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P001-08,ORA-C001,SHORT_PAY_DEDUCTION,4270.48,,0.0,4270.48,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P009-06,ORA-C009,MISSING_REMITTANCE,5205.46,,0.0,5205.46,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P013-02,ORA-C013,PARTIAL,2808.67,,0.0,2808.67,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P014-01,ORA-C014,EXACT,4458.92,ORA-I014-01,4458.92,0.0,AUTO_MATCHED,EXACT_REFERENCE_AMOUNT,1.0,,"Exact invoice reference, currency, and amount",False
ORA-P014-07,ORA-C014,CURRENCY_TOLERANCE,6462.01,,0.0,6462.01,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P018-03,ORA-C018,OVERPAYMENT,5565.31,,0.0,5565.31,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P018-08,ORA-C018,SHORT_PAY_DEDUCTION,6657.92,,0.0,6657.92,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P001-07,SAP-C001,CURRENCY_TOLERANCE,4537.84,,0.0,4537.84,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P003-07,SAP-C003,CURRENCY_TOLERANCE,4993.01,,0.0,4993.01,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P005-09,SAP-C005,UNMATCHED_CASH,3854.06,,0.0,3854.06,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P007-05A,SAP-C007,MULTI_PAYMENT_ONE_INVOICE,2086.71,,0.0,2086.71,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P007-07,SAP-C007,CURRENCY_TOLERANCE,5550.5,,0.0,5550.5,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P011-02,SAP-C011,PARTIAL,2472.55,,0.0,2472.55,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P015-05B,SAP-C015,MULTI_PAYMENT_ONE_INVOICE,2911.74,,0.0,2911.74,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P016-05A,SAP-C016,MULTI_PAYMENT_ONE_INVOICE,2367.96,,0.0,2367.96,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P016-06,SAP-C016,MISSING_REMITTANCE,5678.03,,0.0,5678.03,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P003-07,NET-C003,CURRENCY_TOLERANCE,4428.75,,0.0,4428.75,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P004-07,NET-C004,CURRENCY_TOLERANCE,4793.37,,0.0,4793.37,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P005-09,NET-C005,UNMATCHED_CASH,4257.53,,0.0,4257.53,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P008-02,NET-C008,PARTIAL,2366.99,,0.0,2366.99,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P009-03,NET-C009,OVERPAYMENT,4073.1,,0.0,4073.1,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P012-07,NET-C012,CURRENCY_TOLERANCE,5791.94,,0.0,5791.94,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P015-02,NET-C015,PARTIAL,2634.31,,0.0,2634.31,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P017-05A,NET-C017,MULTI_PAYMENT_ONE_INVOICE,2644.1,,0.0,2644.1,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P017-05B,NET-C017,MULTI_PAYMENT_ONE_INVOICE,3231.67,,0.0,3231.67,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P018-08,NET-C018,SHORT_PAY_DEDUCTION,6424.21,,0.0,6424.21,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P003-03,ORA-C003,OVERPAYMENT,3243.33,,0.0,3243.33,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P004-08,ORA-C004,SHORT_PAY_DEDUCTION,4758.88,,0.0,4758.88,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P005-05A,ORA-C005,MULTI_PAYMENT_ONE_INVOICE,1940.15,,0.0,1940.15,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P005-06,ORA-C005,MISSING_REMITTANCE,4213.3,,0.0,4213.3,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P006-02,ORA-C006,PARTIAL,1863.4,,0.0,1863.4,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P006-08,ORA-C006,SHORT_PAY_DEDUCTION,4449.38,,0.0,4449.38,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P007-02,ORA-C007,PARTIAL,2091.28,,0.0,2091.28,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P007-06,ORA-C007,MISSING_REMITTANCE,4289.57,,0.0,4289.57,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P007-09,ORA-C007,UNMATCHED_CASH,4327.64,,0.0,4327.64,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P010-05A,ORA-C010,MULTI_PAYMENT_ONE_INVOICE,2133.1,,0.0,2133.1,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P011-04,ORA-C011,ONE_PAYMENT_MULTI_INVOICE,9069.24,,0.0,9069.24,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P012-02,ORA-C012,PARTIAL,2555.8,,0.0,2555.8,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P013-05A,ORA-C013,MULTI_PAYMENT_ONE_INVOICE,2297.67,,0.0,2297.67,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P017-04,ORA-C017,ONE_PAYMENT_MULTI_INVOICE,10769.64,,0.0,10769.64,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P017-06,ORA-C017,MISSING_REMITTANCE,6249.83,,0.0,6249.83,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P001-09,SAP-C001,UNMATCHED_CASH,3620.0,,0.0,3620.0,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P002-01,SAP-C002,EXACT,2606.6,SAP-I002-01,2606.6,0.0,AUTO_MATCHED,EXACT_REFERENCE_AMOUNT,1.0,,"Exact invoice reference, currency, and amount",False
SAP-P002-03,SAP-C002,OVERPAYMENT,2887.16,,0.0,2887.16,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P002-04,SAP-C002,ONE_PAYMENT_MULTI_INVOICE,7247.4,,0.0,7247.4,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P003-08,SAP-C003,SHORT_PAY_DEDUCTION,4623.46,,0.0,4623.46,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P010-04,SAP-C010,ONE_PAYMENT_MULTI_INVOICE,8571.06,,0.0,8571.06,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P010-08,SAP-C010,SHORT_PAY_DEDUCTION,5487.86,,0.0,5487.86,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P012-08,SAP-C012,SHORT_PAY_DEDUCTION,5547.19,,0.0,5547.19,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P018-03,SAP-C018,OVERPAYMENT,5597.51,,0.0,5597.51,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P018-05B,SAP-C018,MULTI_PAYMENT_ONE_INVOICE,3303.38,,0.0,3303.38,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P003-01,NET-C003,EXACT,2858.33,NET-I003-01,2858.33,0.0,AUTO_MATCHED,EXACT_REFERENCE_AMOUNT,1.0,,"Exact invoice reference, currency, and amount",False
NET-P003-01-DUP,NET-C003,DUPLICATE_PAYMENT,2858.33,,0.0,0.0,MANUAL_REVIEW,DUPLICATE_DETECTED,0.0,DUPLICATE_PAYMENT,Repeated bank transaction identifier,True
NET-P006-09,NET-C006,UNMATCHED_CASH,4441.77,,0.0,4441.77,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P010-04,NET-C010,ONE_PAYMENT_MULTI_INVOICE,9250.35,,0.0,9250.35,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P012-05B,NET-C012,MULTI_PAYMENT_ONE_INVOICE,2927.74,,0.0,2927.74,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P014-08,NET-C014,SHORT_PAY_DEDUCTION,5560.57,,0.0,5560.57,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P017-08,NET-C017,SHORT_PAY_DEDUCTION,6025.85,,0.0,6025.85,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P017-09,NET-C017,UNMATCHED_CASH,5388.6,,0.0,5388.6,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P001-06,ORA-C001,MISSING_REMITTANCE,3610.45,,0.0,3610.45,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P004-03,ORA-C004,OVERPAYMENT,3414.08,,0.0,3414.08,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P004-05B,ORA-C004,MULTI_PAYMENT_ONE_INVOICE,2012.56,,0.0,2012.56,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P005-01,ORA-C005,EXACT,2850.0,ORA-I005-01,2850.0,0.0,AUTO_MATCHED,EXACT_REFERENCE_AMOUNT,1.0,,"Exact invoice reference, currency, and amount",False
ORA-P009-07,ORA-C009,CURRENCY_TOLERANCE,5855.4,,0.0,5855.4,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P011-02,ORA-C011,PARTIAL,2358.68,,0.0,2358.68,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P011-03,ORA-C011,OVERPAYMENT,4437.83,,0.0,4437.83,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P011-07,ORA-C011,CURRENCY_TOLERANCE,5731.85,,0.0,5731.85,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P011-08,ORA-C011,SHORT_PAY_DEDUCTION,5742.17,,0.0,5742.17,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P014-06,ORA-C014,MISSING_REMITTANCE,5249.03,,0.0,5249.03,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P017-07,ORA-C017,CURRENCY_TOLERANCE,7144.3,,0.0,7144.3,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P001-03,SAP-C001,OVERPAYMENT,3319.53,,0.0,3319.53,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P001-06,SAP-C001,MISSING_REMITTANCE,3432.58,,0.0,3432.58,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P008-05B,SAP-C008,MULTI_PAYMENT_ONE_INVOICE,2482.7,,0.0,2482.7,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P008-07,SAP-C008,CURRENCY_TOLERANCE,5781.47,,0.0,5781.47,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P013-01,SAP-C013,EXACT,4385.61,SAP-I013-01,4385.61,0.0,AUTO_MATCHED,EXACT_REFERENCE_AMOUNT,1.0,,"Exact invoice reference, currency, and amount",False
SAP-P016-05B,SAP-C016,MULTI_PAYMENT_ONE_INVOICE,2894.17,,0.0,2894.17,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P018-07,SAP-C018,CURRENCY_TOLERANCE,6702.13,,0.0,6702.13,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P001-01,NET-C001,EXACT,2218.93,NET-I001-01,2218.93,0.0,AUTO_MATCHED,EXACT_REFERENCE_AMOUNT,1.0,,"Exact invoice reference, currency, and amount",False
NET-P001-05A,NET-C001,MULTI_PAYMENT_ONE_INVOICE,1710.12,,0.0,1710.12,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P003-03,NET-C003,OVERPAYMENT,3612.74,,0.0,3612.74,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P005-01,NET-C005,EXACT,2779.25,NET-I005-01,2779.25,0.0,AUTO_MATCHED,EXACT_REFERENCE_AMOUNT,1.0,,"Exact invoice reference, currency, and amount",False
NET-P005-08,NET-C005,SHORT_PAY_DEDUCTION,4695.73,,0.0,4695.73,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P006-03,NET-C006,OVERPAYMENT,3710.88,,0.0,3710.88,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P007-01,NET-C007,EXACT,3052.25,NET-I007-01,3052.25,0.0,AUTO_MATCHED,EXACT_REFERENCE_AMOUNT,1.0,,"Exact invoice reference, currency, and amount",False
NET-P011-07,NET-C011,CURRENCY_TOLERANCE,5976.46,,0.0,5976.46,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P013-07,NET-C013,CURRENCY_TOLERANCE,5879.3,,0.0,5879.3,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P014-04,NET-C014,ONE_PAYMENT_MULTI_INVOICE,10168.95,,0.0,10168.95,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P015-05B,NET-C015,MULTI_PAYMENT_ONE_INVOICE,2998.93,,0.0,2998.93,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P017-07,NET-C017,CURRENCY_TOLERANCE,6817.65,,0.0,6817.65,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P018-04,NET-C018,ONE_PAYMENT_MULTI_INVOICE,11126.34,,0.0,11126.34,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P002-09,ORA-C002,UNMATCHED_CASH,3654.94,,0.0,3654.94,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P004-01,ORA-C004,EXACT,2913.71,ORA-I004-01,2913.71,0.0,AUTO_MATCHED,EXACT_REFERENCE_AMOUNT,1.0,,"Exact invoice reference, currency, and amount",False
ORA-P004-02,ORA-C004,PARTIAL,1763.59,,0.0,1763.59,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P004-07,ORA-C004,CURRENCY_TOLERANCE,4466.99,,0.0,4466.99,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P007-07,ORA-C007,CURRENCY_TOLERANCE,5505.47,,0.0,5505.47,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P008-02,ORA-C008,PARTIAL,2263.79,,0.0,2263.79,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P008-04,ORA-C008,ONE_PAYMENT_MULTI_INVOICE,8652.66,,0.0,8652.66,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P009-02,ORA-C009,PARTIAL,2429.07,,0.0,2429.07,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P010-01,ORA-C010,EXACT,3564.93,ORA-I010-01,3564.93,0.0,AUTO_MATCHED,EXACT_REFERENCE_AMOUNT,1.0,,"Exact invoice reference, currency, and amount",False
ORA-P011-06,ORA-C011,MISSING_REMITTANCE,4879.29,,0.0,4879.29,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P016-04,ORA-C016,ONE_PAYMENT_MULTI_INVOICE,10146.41,,0.0,10146.41,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P004-07,SAP-C004,CURRENCY_TOLERANCE,4964.45,,0.0,4964.45,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P005-08,SAP-C005,SHORT_PAY_DEDUCTION,4796.34,,0.0,4796.34,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P009-03,SAP-C009,OVERPAYMENT,4111.8,,0.0,4111.8,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P010-07,SAP-C010,CURRENCY_TOLERANCE,6097.31,,0.0,6097.31,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P013-09,SAP-C013,UNMATCHED_CASH,4959.46,,0.0,4959.46,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P009-06,NET-C009,MISSING_REMITTANCE,4966.68,,0.0,4966.68,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P013-03,NET-C013,OVERPAYMENT,4839.87,,0.0,4839.87,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P017-03,NET-C017,OVERPAYMENT,5366.37,,0.0,5366.37,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P018-05A,NET-C018,MULTI_PAYMENT_ONE_INVOICE,2787.02,,0.0,2787.02,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P004-05A,ORA-C004,MULTI_PAYMENT_ONE_INVOICE,1646.64,,0.0,1646.64,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P007-08,ORA-C007,SHORT_PAY_DEDUCTION,4864.7,,0.0,4864.7,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P008-01,ORA-C008,EXACT,3258.36,ORA-I008-01,3258.36,0.0,AUTO_MATCHED,EXACT_REFERENCE_AMOUNT,1.0,,"Exact invoice reference, currency, and amount",False
ORA-P009-01,ORA-C009,EXACT,3458.43,ORA-I009-01,3458.43,0.0,AUTO_MATCHED,EXACT_REFERENCE_AMOUNT,1.0,,"Exact invoice reference, currency, and amount",False
ORA-P009-01-DUP,ORA-C009,DUPLICATE_PAYMENT,3458.43,,0.0,0.0,MANUAL_REVIEW,DUPLICATE_DETECTED,0.0,DUPLICATE_PAYMENT,Repeated bank transaction identifier,True
ORA-P010-02,ORA-C010,PARTIAL,2368.16,,0.0,2368.16,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P015-09,ORA-C015,UNMATCHED_CASH,5441.98,,0.0,5441.98,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P016-03,ORA-C016,OVERPAYMENT,5306.12,,0.0,5306.12,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P018-04,ORA-C018,ONE_PAYMENT_MULTI_INVOICE,11146.89,,0.0,11146.89,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P001-04,SAP-C001,ONE_PAYMENT_MULTI_INVOICE,6207.2,,0.0,6207.2,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P002-05B,SAP-C002,MULTI_PAYMENT_ONE_INVOICE,2059.28,,0.0,2059.28,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P003-01,SAP-C003,EXACT,3114.67,SAP-I003-01,3114.67,0.0,AUTO_MATCHED,EXACT_REFERENCE_AMOUNT,1.0,,"Exact invoice reference, currency, and amount",False
SAP-P003-01-DUP,SAP-C003,DUPLICATE_PAYMENT,3114.67,,0.0,0.0,MANUAL_REVIEW,DUPLICATE_DETECTED,0.0,DUPLICATE_PAYMENT,Repeated bank transaction identifier,True
SAP-P003-05B,SAP-C003,MULTI_PAYMENT_ONE_INVOICE,2222.29,,0.0,2222.29,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P004-04,SAP-C004,ONE_PAYMENT_MULTI_INVOICE,7279.62,,0.0,7279.62,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P005-04,SAP-C005,ONE_PAYMENT_MULTI_INVOICE,7562.42,,0.0,7562.42,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P007-08,SAP-C007,SHORT_PAY_DEDUCTION,4593.41,,0.0,4593.41,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P008-06,SAP-C008,MISSING_REMITTANCE,4744.79,,0.0,4744.79,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
