payment_id,customer_id,benchmark_case,payment_amount_usd,matched_invoice_ids,applied_amount_usd,residual_amount_usd,status,match_method,confidence,exception_code,reason,is_duplicate_record
SAP-P016-07,SAP-C016,CURRENCY_TOLERANCE,6905.71,SAP-I016-08,6277.41,628.3,AUTO_APPLIED_WITH_RESIDUAL,OVERPAYMENT_APPLY,0.99,OVERPAYMENT_RESIDUAL,Invoice cleared; residual retained as unapplied customer credit,False
NET-P002-03,NET-C002,OVERPAYMENT,2902.6,NET-I002-03,2777.6,125.0,AUTO_APPLIED_WITH_RESIDUAL,OVERPAYMENT_APPLY,0.99,OVERPAYMENT_RESIDUAL,Invoice cleared; residual retained as unapplied customer credit,False
NET-P007-06,NET-C007,MISSING_REMITTANCE,4352.99,,0.0,4352.99,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P010-09,NET-C010,UNMATCHED_CASH,4861.14,,0.0,4861.14,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P015-09,NET-C015,UNMATCHED_CASH,5405.99,,0.0,5405.99,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P018-03,NET-C018,OVERPAYMENT,5099.2,NET-I018-03,4974.2,125.0,AUTO_APPLIED_WITH_RESIDUAL,OVERPAYMENT_APPLY,0.99,OVERPAYMENT_RESIDUAL,Invoice cleared; residual retained as unapplied customer credit,False
NET-P018-07,NET-C018,CURRENCY_TOLERANCE,6979.08,NET-I018-08,6344.15,634.93,AUTO_APPLIED_WITH_RESIDUAL,OVERPAYMENT_APPLY,0.99,OVERPAYMENT_RESIDUAL,Invoice cleared; residual retained as unapplied customer credit,False
ORA-P003-02,ORA-C003,PARTIAL,1817.29,ORA-I003-02,1817.29,0.0,AUTO_MATCHED,PARTIAL_REFERENCE,0.99,,Referenced partial payment exceeds configured minimum ratio,False
ORA-P003-08,ORA-C003,SHORT_PAY_DEDUCTION,4245.87,ORA-I003-09,4245.87,0.0,AUTO_MATCHED,DEDUCTION_SUPPORTED_SHORT_PAY,0.99,,Validated deduction plus payment clears referenced invoice,False
ORA-P005-02,ORA-C005,PARTIAL,1880.68,ORA-I005-02,1880.68,0.0,AUTO_MATCHED,PARTIAL_REFERENCE,0.99,,Referenced partial payment exceeds configured minimum ratio,False
ORA-P006-05A,ORA-C006,MULTI_PAYMENT_ONE_INVOICE,1878.3,ORA-I006-06,1878.3,0.0,AUTO_MATCHED,PARTIAL_REFERENCE,0.99,,Referenced partial payment exceeds configured minimum ratio,False
ORA-P006-09,ORA-C006,UNMATCHED_CASH,4049.88,,0.0,4049.88,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P009-09,ORA-C009,UNMATCHED_CASH,4659.33,,0.0,4659.33,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P011-05B,ORA-C011,MULTI_PAYMENT_ONE_INVOICE,2699.16,ORA-I011-06,2699.16,0.0,AUTO_MATCHED,PARTIAL_REFERENCE,0.99,,Referenced partial payment exceeds configured minimum ratio,False
ORA-P014-05A,ORA-C014,MULTI_PAYMENT_ONE_INVOICE,2439.34,ORA-I014-06,2439.34,0.0,AUTO_MATCHED,PARTIAL_REFERENCE,0.99,,Referenced partial payment exceeds configured minimum ratio,False
ORA-P015-03,ORA-C015,OVERPAYMENT,4699.76,ORA-I015-03,4574.76,125.0,AUTO_APPLIED_WITH_RESIDUAL,OVERPAYMENT_APPLY,0.99,OVERPAYMENT_RESIDUAL,Invoice cleared; residual retained as unapplied customer credit,False
ORA-P017-01,ORA-C017,EXACT,4588.06,ORA-I017-01,4588.06,0.0,AUTO_MATCHED,REFERENCE,0.99,,Payment falls within configured amount tolerance,False
ORA-P018-05B,ORA-C018,MULTI_PAYMENT_ONE_INVOICE,3149.27,ORA-I018-06,3149.27,0.0,AUTO_MATCHED,PARTIAL_REFERENCE,0.99,,Referenced partial payment exceeds configured minimum ratio,False
SAP-P001-02,SAP-C001,PARTIAL,1458.45,SAP-I001-02,1458.45,0.0,AUTO_MATCHED,PARTIAL_REFERENCE,0.99,,Referenced partial payment exceeds configured minimum ratio,False
SAP-P003-06,SAP-C003,MISSING_REMITTANCE,3875.42,,0.0,3875.42,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P005-05B,SAP-C005,MULTI_PAYMENT_ONE_INVOICE,2373.66,SAP-I005-06,2373.66,0.0,AUTO_MATCHED,REFERENCE,0.99,,Payment falls within configured amount tolerance,False
SAP-P006-03,SAP-C006,OVERPAYMENT,3767.75,SAP-I006-03,3642.75,125.0,AUTO_APPLIED_WITH_RESIDUAL,OVERPAYMENT_APPLY,0.99,OVERPAYMENT_RESIDUAL,Invoice cleared; residual retained as unapplied customer credit,False
SAP-P006-06,SAP-C006,MISSING_REMITTANCE,4700.74,,0.0,4700.74,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P006-07,SAP-C006,CURRENCY_TOLERANCE,5136.54,SAP-I006-08,4669.91,466.63,AUTO_APPLIED_WITH_RESIDUAL,OVERPAYMENT_APPLY,0.99,OVERPAYMENT_RESIDUAL,Invoice cleared; residual retained as unapplied customer credit,False
SAP-P007-01,SAP-C007,EXACT,3207.51,SAP-I007-01,3207.51,0.0,AUTO_MATCHED,REFERENCE,0.99,,Payment falls within configured amount tolerance,False
SAP-P008-04,SAP-C008,ONE_PAYMENT_MULTI_INVOICE,8249.68,SAP-I008-04;SAP-I008-05,8249.68,0.0,AUTO_MATCHED,ONE_TO_MANY_REMITTANCE,0.99,,Payment falls within configured amount tolerance,False
SAP-P010-06,SAP-C010,MISSING_REMITTANCE,5186.78,,0.0,5186.78,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P012-04,SAP-C012,ONE_PAYMENT_MULTI_INVOICE,9705.6,SAP-I012-04;SAP-I012-05,9705.6,0.0,AUTO_MATCHED,ONE_TO_MANY_REMITTANCE,0.99,,Payment falls within configured amount tolerance,False
SAP-P012-09,SAP-C012,UNMATCHED_CASH,5066.73,,0.0,5066.73,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P014-02,SAP-C014,PARTIAL,2766.58,SAP-I014-02,2766.58,0.0,AUTO_MATCHED,PARTIAL_REFERENCE,0.99,,Referenced partial payment exceeds configured minimum ratio,False
SAP-P015-08,SAP-C015,SHORT_PAY_DEDUCTION,5821.47,SAP-I015-09,5821.47,0.0,AUTO_MATCHED,DEDUCTION_SUPPORTED_SHORT_PAY,0.99,,Validated deduction plus payment clears referenced invoice,False
SAP-P015-09,SAP-C015,UNMATCHED_CASH,4995.97,,0.0,4995.97,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P016-02,SAP-C016,PARTIAL,2811.98,SAP-I016-02,2811.98,0.0,AUTO_MATCHED,PARTIAL_REFERENCE,0.99,,Referenced partial payment exceeds configured minimum ratio,False
SAP-P018-05A,SAP-C018,MULTI_PAYMENT_ONE_INVOICE,2702.76,SAP-I018-06,2702.76,0.0,AUTO_MATCHED,PARTIAL_REFERENCE,0.99,,Referenced partial payment exceeds configured minimum ratio,False
SAP-P018-09,SAP-C018,UNMATCHED_CASH,5433.17,,0.0,5433.17,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P001-02,NET-C001,PARTIAL,1592.35,NET-I001-02,1592.35,0.0,AUTO_MATCHED,PARTIAL_REFERENCE,0.99,,Referenced partial payment exceeds configured minimum ratio,False
NET-P002-04,NET-C002,ONE_PAYMENT_MULTI_INVOICE,6686.02,NET-I002-04;NET-I002-05,6686.02,0.0,AUTO_MATCHED,ONE_TO_MANY_REMITTANCE,0.99,,Payment falls within configured amount tolerance,False
NET-P003-05A,NET-C003,MULTI_PAYMENT_ONE_INVOICE,1839.58,NET-I003-06,1839.58,0.0,AUTO_MATCHED,PARTIAL_REFERENCE,0.99,,Referenced partial payment exceeds configured minimum ratio,False
NET-P004-04,NET-C004,ONE_PAYMENT_MULTI_INVOICE,7041.38,NET-I004-04;NET-I004-05,7041.38,0.0,AUTO_MATCHED,ONE_TO_MANY_REMITTANCE,0.99,,Payment falls within configured amount tolerance,False
NET-P005-06,NET-C005,MISSING_REMITTANCE,3987.44,,0.0,3987.44,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P009-02,NET-C009,PARTIAL,2329.64,NET-I009-02,2329.64,0.0,AUTO_MATCHED,PARTIAL_REFERENCE,0.99,,Referenced partial payment exceeds configured minimum ratio,False
NET-P009-04,NET-C009,ONE_PAYMENT_MULTI_INVOICE,8686.09,NET-I009-04;NET-I009-05,8686.09,0.0,AUTO_MATCHED,ONE_TO_MANY_REMITTANCE,0.99,,Payment falls within configured amount tolerance,False
NET-P015-07,NET-C015,CURRENCY_TOLERANCE,6485.86,NET-I015-08,5896.64,589.22,AUTO_APPLIED_WITH_RESIDUAL,OVERPAYMENT_APPLY,0.99,OVERPAYMENT_RESIDUAL,Invoice cleared; residual retained as unapplied customer credit,False
ORA-P001-08,ORA-C001,SHORT_PAY_DEDUCTION,4270.48,ORA-I001-09,4270.48,0.0,AUTO_MATCHED,DEDUCTION_SUPPORTED_SHORT_PAY,0.99,,Validated deduction plus payment clears referenced invoice,False
ORA-P009-06,ORA-C009,MISSING_REMITTANCE,5205.46,,0.0,5205.46,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P013-02,ORA-C013,PARTIAL,2808.67,ORA-I013-02,2808.67,0.0,AUTO_MATCHED,PARTIAL_REFERENCE,0.99,,Referenced partial payment exceeds configured minimum ratio,False
ORA-P014-01,ORA-C014,EXACT,4458.92,ORA-I014-01,4458.92,0.0,AUTO_MATCHED,REFERENCE,0.99,,Payment falls within configured amount tolerance,False
ORA-P014-07,ORA-C014,CURRENCY_TOLERANCE,6462.01,ORA-I014-08,5874.53,587.48,AUTO_APPLIED_WITH_RESIDUAL,OVERPAYMENT_APPLY,0.99,OVERPAYMENT_RESIDUAL,Invoice cleared; residual retained as unapplied customer credit,False
ORA-P018-03,ORA-C018,OVERPAYMENT,5565.31,ORA-I018-03,5440.31,125.0,AUTO_APPLIED_WITH_RESIDUAL,OVERPAYMENT_APPLY,0.99,OVERPAYMENT_RESIDUAL,Invoice cleared; residual retained as unapplied customer credit,False
ORA-P018-08,ORA-C018,SHORT_PAY_DEDUCTION,6657.92,ORA-I018-09,6657.92,0.0,AUTO_MATCHED,DEDUCTION_SUPPORTED_SHORT_PAY,0.99,,Validated deduction plus payment clears referenced invoice,False
SAP-P001-07,SAP-C001,CURRENCY_TOLERANCE,4537.84,SAP-I001-08,4126.21,411.63,AUTO_APPLIED_WITH_RESIDUAL,OVERPAYMENT_APPLY,0.99,OVERPAYMENT_RESIDUAL,Invoice cleared; residual retained as unapplied customer credit,False
SAP-P003-07,SAP-C003,CURRENCY_TOLERANCE,4993.01,SAP-I003-08,4538.2,454.81,AUTO_APPLIED_WITH_RESIDUAL,OVERPAYMENT_APPLY,0.99,OVERPAYMENT_RESIDUAL,Invoice cleared; residual retained as unapplied customer credit,False
SAP-P005-09,SAP-C005,UNMATCHED_CASH,3854.06,,0.0,3854.06,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P007-05A,SAP-C007,MULTI_PAYMENT_ONE_INVOICE,2086.71,SAP-I007-06,2086.71,0.0,AUTO_MATCHED,PARTIAL_REFERENCE,0.99,,Referenced partial payment exceeds configured minimum ratio,False
SAP-P007-07,SAP-C007,CURRENCY_TOLERANCE,5550.5,SAP-I007-08,5046.18,504.32,AUTO_APPLIED_WITH_RESIDUAL,OVERPAYMENT_APPLY,0.99,OVERPAYMENT_RESIDUAL,Invoice cleared; residual retained as unapplied customer credit,False
SAP-P011-02,SAP-C011,PARTIAL,2472.55,SAP-I011-02,2472.55,0.0,AUTO_MATCHED,PARTIAL_REFERENCE,0.99,,Referenced partial payment exceeds configured minimum ratio,False
SAP-P015-05B,SAP-C015,MULTI_PAYMENT_ONE_INVOICE,2911.74,SAP-I015-06,2911.74,0.0,AUTO_MATCHED,PARTIAL_REFERENCE,0.99,,Referenced partial payment exceeds configured minimum ratio,False
SAP-P016-05A,SAP-C016,MULTI_PAYMENT_ONE_INVOICE,2367.96,SAP-I016-06,2367.96,0.0,AUTO_MATCHED,PARTIAL_REFERENCE,0.99,,Referenced partial payment exceeds configured minimum ratio,False
SAP-P016-06,SAP-C016,MISSING_REMITTANCE,5678.03,,0.0,5678.03,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P003-07,NET-C003,CURRENCY_TOLERANCE,4428.75,NET-I003-08,4026.69,402.06,AUTO_APPLIED_WITH_RESIDUAL,OVERPAYMENT_APPLY,0.99,OVERPAYMENT_RESIDUAL,Invoice cleared; residual retained as unapplied customer credit,False
NET-P004-07,NET-C004,CURRENCY_TOLERANCE,4793.37,NET-I004-08,4356.65,436.72,AUTO_APPLIED_WITH_RESIDUAL,OVERPAYMENT_APPLY,0.99,OVERPAYMENT_RESIDUAL,Invoice cleared; residual retained as unapplied customer credit,False
NET-P005-09,NET-C005,UNMATCHED_CASH,4257.53,,0.0,4257.53,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P008-02,NET-C008,PARTIAL,2366.99,NET-I008-02,2366.99,0.0,AUTO_MATCHED,PARTIAL_REFERENCE,0.99,,Referenced partial payment exceeds configured minimum ratio,False
NET-P009-03,NET-C009,OVERPAYMENT,4073.1,NET-I009-03,3948.1,125.0,AUTO_APPLIED_WITH_RESIDUAL,OVERPAYMENT_APPLY,0.99,OVERPAYMENT_RESIDUAL,Invoice cleared; residual retained as unapplied customer credit,False
NET-P012-07,NET-C012,CURRENCY_TOLERANCE,5791.94,NET-I012-08,5264.9,527.04,AUTO_APPLIED_WITH_RESIDUAL,OVERPAYMENT_APPLY,0.99,OVERPAYMENT_RESIDUAL,Invoice cleared; residual retained as unapplied customer credit,False
NET-P015-02,NET-C015,PARTIAL,2634.31,NET-I015-02,2634.31,0.0,AUTO_MATCHED,PARTIAL_REFERENCE,0.99,,Referenced partial payment exceeds configured minimum ratio,False
NET-P017-05A,NET-C017,MULTI_PAYMENT_ONE_INVOICE,2644.1,NET-I017-06,2644.1,0.0,AUTO_MATCHED,PARTIAL_REFERENCE,0.99,,Referenced partial payment exceeds configured minimum ratio,False
NET-P017-05B,NET-C017,MULTI_PAYMENT_ONE_INVOICE,3231.67,NET-I017-06,3231.67,0.0,AUTO_MATCHED,REFERENCE,0.99,,Payment falls within configured amount tolerance,False
NET-P018-08,NET-C018,SHORT_PAY_DEDUCTION,6424.21,NET-I018-09,6424.21,0.0,AUTO_MATCHED,DEDUCTION_SUPPORTED_SHORT_PAY,0.99,,Validated deduction plus payment clears referenced invoice,False
ORA-P003-03,ORA-C003,OVERPAYMENT,3243.33,ORA-I003-03,3118.33,125.0,AUTO_APPLIED_WITH_RESIDUAL,OVERPAYMENT_APPLY,0.99,OVERPAYMENT_RESIDUAL,Invoice cleared; residual retained as unapplied customer credit,False
ORA-P004-08,ORA-C004,SHORT_PAY_DEDUCTION,4758.88,ORA-I004-09,4758.88,0.0,AUTO_MATCHED,DEDUCTION_SUPPORTED_SHORT_PAY,0.99,,Validated deduction plus payment clears referenced invoice,False
ORA-P005-05A,ORA-C005,MULTI_PAYMENT_ONE_INVOICE,1940.15,ORA-I005-06,1940.15,0.0,AUTO_MATCHED,PARTIAL_REFERENCE,0.99,,Referenced partial payment exceeds configured minimum ratio,False
ORA-P005-06,ORA-C005,MISSING_REMITTANCE,4213.3,,0.0,4213.3,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P006-02,ORA-C006,PARTIAL,1863.4,ORA-I006-02,1863.4,0.0,AUTO_MATCHED,PARTIAL_REFERENCE,0.99,,Referenced partial payment exceeds configured minimum ratio,False
ORA-P006-08,ORA-C006,SHORT_PAY_DEDUCTION,4449.38,ORA-I006-09,4449.38,0.0,AUTO_MATCHED,DEDUCTION_SUPPORTED_SHORT_PAY,0.99,,Validated deduction plus payment clears referenced invoice,False
ORA-P007-02,ORA-C007,PARTIAL,2091.28,ORA-I007-02,2091.28,0.0,AUTO_MATCHED,PARTIAL_REFERENCE,0.99,,Referenced partial payment exceeds configured minimum ratio,False
ORA-P007-06,ORA-C007,MISSING_REMITTANCE,4289.57,,0.0,4289.57,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P007-09,ORA-C007,UNMATCHED_CASH,4327.64,,0.0,4327.64,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P010-05A,ORA-C010,MULTI_PAYMENT_ONE_INVOICE,2133.1,ORA-I010-06,2133.1,0.0,AUTO_MATCHED,REFERENCE,0.99,,Payment falls within configured amount tolerance,False
ORA-P011-04,ORA-C011,ONE_PAYMENT_MULTI_INVOICE,9069.24,ORA-I011-04;ORA-I011-05,9069.24,0.0,AUTO_MATCHED,ONE_TO_MANY_REMITTANCE,0.99,,Payment falls within configured amount tolerance,False
ORA-P012-02,ORA-C012,PARTIAL,2555.8,ORA-I012-02,2555.8,0.0,AUTO_MATCHED,PARTIAL_REFERENCE,0.99,,Referenced partial payment exceeds configured minimum ratio,False
ORA-P013-05A,ORA-C013,MULTI_PAYMENT_ONE_INVOICE,2297.67,ORA-I013-06,2297.67,0.0,AUTO_MATCHED,REFERENCE,0.99,,Payment falls within configured amount tolerance,False
ORA-P017-04,ORA-C017,ONE_PAYMENT_MULTI_INVOICE,10769.64,ORA-I017-04;ORA-I017-05,10769.64,0.0,AUTO_MATCHED,ONE_TO_MANY_REMITTANCE,0.99,,Payment falls within configured amount tolerance,False
ORA-P017-06,ORA-C017,MISSING_REMITTANCE,6249.83,,0.0,6249.83,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P001-09,SAP-C001,UNMATCHED_CASH,3620.0,,0.0,3620.0,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P002-01,SAP-C002,EXACT,2606.6,SAP-I002-01,2606.6,0.0,AUTO_MATCHED,REFERENCE,0.99,,Payment falls within configured amount tolerance,False
SAP-P002-03,SAP-C002,OVERPAYMENT,2887.16,SAP-I002-03,2762.16,125.0,AUTO_APPLIED_WITH_RESIDUAL,OVERPAYMENT_APPLY,0.99,OVERPAYMENT_RESIDUAL,Invoice cleared; residual retained as unapplied customer credit,False
SAP-P002-04,SAP-C002,ONE_PAYMENT_MULTI_INVOICE,7247.4,SAP-I002-04;SAP-I002-05,7247.4,0.0,AUTO_MATCHED,ONE_TO_MANY_REMITTANCE,0.99,,Payment falls within configured amount tolerance,False
SAP-P003-08,SAP-C003,SHORT_PAY_DEDUCTION,4623.46,SAP-I003-09,4623.46,0.0,AUTO_MATCHED,DEDUCTION_SUPPORTED_SHORT_PAY,0.99,,Validated deduction plus payment clears referenced invoice,False
SAP-P010-04,SAP-C010,ONE_PAYMENT_MULTI_INVOICE,8571.06,SAP-I010-04;SAP-I010-05,8571.06,0.0,AUTO_MATCHED,ONE_TO_MANY_REMITTANCE,0.99,,Payment falls within configured amount tolerance,False
SAP-P010-08,SAP-C010,SHORT_PAY_DEDUCTION,5487.86,SAP-I010-09,5487.86,0.0,AUTO_MATCHED,DEDUCTION_SUPPORTED_SHORT_PAY,0.99,,Validated deduction plus payment clears referenced invoice,False
SAP-P012-08,SAP-C012,SHORT_PAY_DEDUCTION,5547.19,SAP-I012-09,5547.19,0.0,AUTO_MATCHED,DEDUCTION_SUPPORTED_SHORT_PAY,0.99,,Validated deduction plus payment clears referenced invoice,False
SAP-P018-03,SAP-C018,OVERPAYMENT,5597.51,SAP-I018-03,5472.51,125.0,AUTO_APPLIED_WITH_RESIDUAL,OVERPAYMENT_APPLY,0.99,OVERPAYMENT_RESIDUAL,Invoice cleared; residual retained as unapplied customer credit,False
SAP-P018-05B,SAP-C018,MULTI_PAYMENT_ONE_INVOICE,3303.38,SAP-I018-06,3303.38,0.0,AUTO_MATCHED,REFERENCE,0.99,,Payment falls within configured amount tolerance,False
NET-P003-01,NET-C003,EXACT,2858.33,NET-I003-01,2858.33,0.0,AUTO_MATCHED,REFERENCE,0.99,,Payment falls within configured amount tolerance,False
NET-P003-01-DUP,NET-C003,DUPLICATE_PAYMENT,2858.33,,0.0,0.0,MANUAL_REVIEW,DUPLICATE_DETECTED,0.0,DUPLICATE_PAYMENT,Repeated bank transaction identifier,True
NET-P006-09,NET-C006,UNMATCHED_CASH,4441.77,,0.0,4441.77,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
NET-P010-04,NET-C010,ONE_PAYMENT_MULTI_INVOICE,9250.35,NET-I010-04;NET-I010-05,9250.35,0.0,AUTO_MATCHED,ONE_TO_MANY_REMITTANCE,0.99,,Payment falls within configured amount tolerance,False
NET-P012-05B,NET-C012,MULTI_PAYMENT_ONE_INVOICE,2927.74,NET-I012-06,2927.74,0.0,AUTO_MATCHED,REFERENCE,0.99,,Payment falls within configured amount tolerance,False
NET-P014-08,NET-C014,SHORT_PAY_DEDUCTION,5560.57,NET-I014-09,5560.57,0.0,AUTO_MATCHED,DEDUCTION_SUPPORTED_SHORT_PAY,0.99,,Validated deduction plus payment clears referenced invoice,False
NET-P017-08,NET-C017,SHORT_PAY_DEDUCTION,6025.85,NET-I017-09,6025.85,0.0,AUTO_MATCHED,DEDUCTION_SUPPORTED_SHORT_PAY,0.99,,Validated deduction plus payment clears referenced invoice,False
NET-P017-09,NET-C017,UNMATCHED_CASH,5388.6,,0.0,5388.6,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P001-06,ORA-C001,MISSING_REMITTANCE,3610.45,,0.0,3610.45,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P004-03,ORA-C004,OVERPAYMENT,3414.08,ORA-I004-03,3289.08,125.0,AUTO_APPLIED_WITH_RESIDUAL,OVERPAYMENT_APPLY,0.99,OVERPAYMENT_RESIDUAL,Invoice cleared; residual retained as unapplied customer credit,False
ORA-P004-05B,ORA-C004,MULTI_PAYMENT_ONE_INVOICE,2012.56,ORA-I004-06,2012.56,0.0,AUTO_MATCHED,PARTIAL_REFERENCE,0.99,,Referenced partial payment exceeds configured minimum ratio,False
ORA-P005-01,ORA-C005,EXACT,2850.0,ORA-I005-01,2850.0,0.0,AUTO_MATCHED,REFERENCE,0.99,,Payment falls within configured amount tolerance,False
ORA-P009-07,ORA-C009,CURRENCY_TOLERANCE,5855.4,ORA-I009-08,5322.25,533.15,AUTO_APPLIED_WITH_RESIDUAL,OVERPAYMENT_APPLY,0.99,OVERPAYMENT_RESIDUAL,Invoice cleared; residual retained as unapplied customer credit,False
ORA-P011-02,ORA-C011,PARTIAL,2358.68,ORA-I011-02,2358.68,0.0,AUTO_MATCHED,PARTIAL_REFERENCE,0.99,,Referenced partial payment exceeds configured minimum ratio,False
ORA-P011-03,ORA-C011,OVERPAYMENT,4437.83,ORA-I011-03,4312.83,125.0,AUTO_APPLIED_WITH_RESIDUAL,OVERPAYMENT_APPLY,0.99,OVERPAYMENT_RESIDUAL,Invoice cleared; residual retained as unapplied customer credit,False
ORA-P011-07,ORA-C011,CURRENCY_TOLERANCE,5731.85,ORA-I011-08,5211.21,520.64,AUTO_APPLIED_WITH_RESIDUAL,OVERPAYMENT_APPLY,0.99,OVERPAYMENT_RESIDUAL,Invoice cleared; residual retained as unapplied customer credit,False
ORA-P011-08,ORA-C011,SHORT_PAY_DEDUCTION,5742.17,ORA-I011-09,5742.17,0.0,AUTO_MATCHED,DEDUCTION_SUPPORTED_SHORT_PAY,0.99,,Validated deduction plus payment clears referenced invoice,False
ORA-P014-06,ORA-C014,MISSING_REMITTANCE,5249.03,,0.0,5249.03,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
ORA-P017-07,ORA-C017,CURRENCY_TOLERANCE,7144.3,ORA-I017-08,6494.74,649.56,AUTO_APPLIED_WITH_RESIDUAL,OVERPAYMENT_APPLY,0.99,OVERPAYMENT_RESIDUAL,Invoice cleared; residual retained as unapplied customer credit,False
SAP-P001-03,SAP-C001,OVERPAYMENT,3319.53,SAP-I001-03,3194.53,125.0,AUTO_APPLIED_WITH_RESIDUAL,OVERPAYMENT_APPLY,0.99,OVERPAYMENT_RESIDUAL,Invoice cleared; residual retained as unapplied customer credit,False
SAP-P001-06,SAP-C001,MISSING_REMITTANCE,3432.58,,0.0,3432.58,MANUAL_REVIEW,UNMATCHED,0.0,UNMATCHED_CASH,No deterministic match found,False
SAP-P008-05B,SAP-C008,MULTI_PAYMENT_ONE_INVOICE,2482.7,SAP-I008-06,2482.7,0.0,AUTO_MATCHED,REFERENCE,0.99,,Payment falls within configured amount tolerance,False
SAP-P008-07,SAP-C008,CURRENCY_TOLERANCE,5781.47,SAP-I008-08,5256.55,524.92,AUTO_APPLIED_WITH_RESIDUAL,OVERPAYMENT_APPLY,0.99,OVERPAYMENT_RESIDUAL,Invoice cleared; residual retained as unapplied customer credit,False
SAP-P013-01,SAP-C013,EXACT,4385.61,SAP-I013-01,4385.61,0.0,AUTO_MATCHED,REFERENCE,0.99,,Payment falls within configured amount tolerance,False
SAP-P016-05B,SAP-C016,MULTI_PAYMENT_ONE_INVOICE,2894.17,SAP-I016-06,2894.17,0.0,AUTO_MATCHED,REFERENCE,0.99,,Payment falls within configured amount tolerance,False
SAP-P018-07,SAP-C018,CURRENCY_TOLERANCE,6702.13,SAP-I018-08,6092.83,609.3,AUTO_APPLIED_WITH_RESIDUAL,OVERPAYMENT_APPLY,0.99,OVERPAYMENT_RESIDUAL,Invoice cleared; residual retained as unapplied customer credit,False
NET-P001-01,NET-C001,EXACT,2218.93,NET-I001-01,2218.93,0.0,AUTO_MATCHED,REFERENCE,0.99,,Payment falls within configured amount tolerance,False
NET-P001-05A,NET-C001,MULTI_PAYMENT_ONE_INVOICE,1710.12,NET-I001-06,1710.12,0.0,AUTO_MATCHED,PARTIAL_REFERENCE,0.99,,Referenced partial payment exceeds configured minimum ratio,False
NET-P003-03,NET-C003,OVERPAYMENT,3612.74,NET-I003-03,3487.74,125.0,AUTO_APPLIED_WITH_RESIDUAL,OVERPAYMENT_APPLY,0.99,OVERPAYMENT_RESIDUAL,Invoice cleared; residual retained as unapplied customer credit,False
NET-P005-01,NET-C005,EXACT,2779.25,NET-I005-01,2779.25,0.0,AUTO_MATCHED,REFERENCE,0.99,,Payment falls within configured amount tolerance,False
NET-P005-08,NET-C005,SHORT_PAY_DEDUCTION,4695.73,NET-I005-09,4695.73,0.0,AUTO_MATCHED,DEDUCTION_SUPPORTED_SHORT_PAY,0.99,,Validated deduction plus payment clears referenced invoice,False
NET-P006-03,NET-C006,OVERPAYMENT,3710.88,NET-I006-03,3585.88,125.0,AUTO_APPLIED_WITH_RESIDUAL,OVERPAYMENT_APPLY,0.99,OVERPAYMENT_RESIDUAL,Invoice cleared; residual retained as unapplied customer credit,False
NET-P007-01,NET-C007,EXACT,3052.25,NET-I007-01,3052.25,0.0,AUTO_MATCHED,REFERENCE,0.99,,Payment falls within configured amount tolerance,False
